EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_CALLS
1519657280730,-1,-1,-1,-1,2
1519657282779,3,3,3,3,3
1519657287560,-1,-1,2,2,2
1519657332738,3,3,3,3,3
1519657336223,-1,-1,2,2,2
1519657352651,-1,-1,2,2,2
1519657352794,-1,-1,-1,2,2
1519657365590,-1,-1,-1,2,2
1519657378962,-1,-1,2,2,2
1519657383254,-1,-1,2,2,2
1519657411672,-1,-1,-1,2,2
1519657443781,-1,-1,2,2,2
1519657461037,-1,-1,2,2,2
1519657463227,-1,-1,2,2,2
1519657483804,-1,-1,2,2,2
1519657507640,-1,-1,2,-1,2
1519657540203,-1,-1,-1,-1,2
1519657567950,3,3,3,3,3
1519657571547,-1,-1,2,2,2
1519657602608,-1,-1,-1,-1,2
1519657615750,3,3,3,3,3
1519657623482,3,3,3,3,3
1519657625748,3,3,3,3,3
1519657641081,-1,-1,2,2,2
1519657695176,-1,-1,2,2,2
1519657698884,3,3,3,3,3
1519657705789,3,3,3,3,3
1519657741295,3,3,3,3,3
1519657755622,-1,-1,-1,-1,2
1519657761145,3,3,3,3,3
1519657768557,-1,-1,2,2,2
1519657777181,-1,-1,2,2,2
1519657801114,-1,-1,-1,2,2
1519657812300,-1,-1,2,2,2
1519657882696,-1,-1,2,2,2
1519657915206,3,3,3,3,3
1519657922349,3,3,3,3,3
1519657962668,-1,-1,2,2,2
1519657979806,-1,-1,2,-1,2
1519658017027,-1,-1,2,2,2
1519658018419,3,3,3,3,3
1519658026498,-1,-1,2,-1,2
1519658029184,-1,-1,2,2,2
1519658048331,3,3,3,3,3
1519658077602,3,3,3,3,3
1519658098489,-1,-1,2,2,2
1519658114147,3,3,3,3,3
1519658118458,3,3,3,3,3
1519658122727,-1,-1,2,2,2
1519658140868,-1,-1,2,-1,2
1519658152122,-1,-1,-1,-1,2
1519658242510,-1,-1,2,2,2
1519658283295,-1,-1,2,2,2
1519658283718,3,3,3,3,3
1519658315073,3,3,3,3,3
1519658367425,-1,-1,2,2,2
1519658402870,-1,-1,2,2,2
1519658408526,-1,-1,2,2,2
1519658418462,-1,-1,-1,2,2
1519658430078,3,3,3,3,3
1519658436220,3,3,3,3,3
1519658438612,3,3,3,3,3
1519658448844,-1,-1,2,2,2
1519658488953,-1,-1,-1,2,2
1519658521083,-1,-1,-1,2,2
1519658524333,-1,-1,2,2,2
1519658540676,3,3,3,3,3
1519658554864,3,3,3,3,3
1519658558295,3,3,3,3,3
1519658572993,-1,-1,2,-1,2
1519658615550,3,3,3,3,3
1519658631603,-1,-1,-1,2,2
1519658651458,-1,-1,2,2,2
1519658659669,-1,-1,2,2,2
1519658686585,-1,-1,2,2,2
1519658692074,-1,-1,3,3,2
1519658693795,-1,-1,-1,-1,2
1519658719198,-1,-1,2,2,2
1519658764407,-1,-1,-1,2,2
1519658842683,3,3,3,3,3
1519658850231,-1,-1,-1,-1,2
1519658864903,3,3,3,3,3
1519658877895,-1,-1,2,2,2
1519658878823,-1,-1,2,2,2
1519658955479,-1,-1,2,2,2
1519659004169,3,3,3,3,3
1519659011811,-1,-1,2,2,2
1519659036396,-1,-1,2,2,2
1519659140549,-1,-1,2,3,2
1519659141824,3,3,3,3,3
1519659229733,-1,-1,2,2,2
1519659245097,-1,-1,2,2,2
1519659245512,-1,-1,-1,2,2
1519659256738,-1,-1,2,2,1
1519659285787,-1,-1,2,-1,2
1519659342051,3,3,3,3,3
1519659383358,3,3,3,3,3
1519659392615,3,3,3,3,3
1519659428834,3,3,3,3,3
1519659450853,-1,-1,2,2,2
1519659658003,3,3,3,3,3
1519659671443,3,3,3,3,3
1519659678009,3,3,3,3,3
1519659702741,-1,-1,-1,-1,2
1519659744179,3,3,3,3,3
1519659760279,3,3,3,3,3
1519659811469,-1,-1,2,2,2
1519659840703,-1,-1,2,2,2
1519659919077,-1,-1,2,2,2
1519659949643,-1,-1,-1,-1,2
1519659980921,-1,-1,2,2,2
1519659984645,3,3,3,3,3
1519660004205,3,3,3,3,3
1519660020503,-1,-1,2,2,2
1519660035000,-1,-1,2,2,2
1519660038939,-1,-1,2,2,2
1519660053801,-1,-1,-1,-1,2
1519660091680,3,3,3,3,3
1519660095671,3,3,3,3,3
1519660136647,-1,-1,2,2,2
1519660145646,3,3,3,3,3
1519660159484,-1,-1,2,2,2
1519660221520,-1,-1,2,-1,2
1519660290065,3,3,3,3,3
1519660419063,3,3,3,3,3
1519660433145,-1,-1,-1,2,2
1519660496691,3,3,3,3,3
1519660522076,-1,-1,2,2,2
1519660537777,-1,-1,2,2,2
1519660570630,3,3,3,3,3
1519660582265,3,3,3,3,3
1519660606450,-1,-1,2,2,2
1519660670259,-1,-1,2,2,2
1519660724711,-1,-1,2,2,2
1519660754428,-1,-1,-1,-1,2
1519660826305,-1,-1,-1,2,2
1519660838067,3,3,3,3,3
1519660843965,-1,-1,2,2,2
1519660871188,-1,-1,-1,2,2
1519660877291,-1,-1,-1,-1,2
1519660945604,-1,-1,2,2,2
1519660970725,-1,-1,-1,2,2
1519661022418,-1,-1,2,2,2
1519661050083,-1,-1,-1,2,2
1519661106482,-1,-1,2,-1,2
1519661187735,3,3,3,3,3
1519661203214,3,3,3,3,3
1519661204064,3,3,3,3,3
1519661208173,3,3,3,3,3
1519661215794,3,3,3,3,3
1519661230126,3,3,3,3,3
1519661240998,-1,-1,2,2,2
1519661242338,-1,-1,2,2,2
1519661244701,-1,-1,2,-1,2
1519661253693,-1,-1,2,2,2
1519661279700,3,3,3,3,3
1519661286700,3,3,3,3,3
1519661302177,3,3,3,3,3
1519661334446,3,3,3,3,3
1519661467797,-1,-1,-1,-1,1
1519661482569,-1,-1,2,2,2
1519661487668,-1,-1,2,2,2
1519661507865,-1,-1,-1,2,2
1519661557199,-1,-1,-1,2,2
1519661642972,3,3,3,3,3
1519661648201,3,3,3,3,3
1519661668025,-1,-1,2,2,2
1519661696191,3,3,3,3,3
1519661781735,3,3,3,3,3
1519661856360,3,3,3,3,3
1519661887716,3,3,3,3,3
1519661891857,-1,-1,-1,2,2
1519661897312,3,3,3,3,3
1519661925992,3,3,3,3,3
1519661951228,-1,-1,-1,-1,2
1519661951777,3,3,3,3,3
1519661961600,-1,-1,2,2,2
1519661997354,3,3,3,3,3
1519662079915,-1,-1,2,2,2
1519662113287,-1,-1,2,2,2
1519662115257,-1,-1,-1,2,2
1519662117598,3,3,3,3,3
1519662157318,-1,-1,2,-1,2
1519662225573,-1,-1,2,2,2
1519662347943,-1,-1,2,2,2
1519662352972,-1,-1,2,2,2
1519662379215,-1,-1,2,2,2
1519662397998,-1,-1,-1,2,2
1519662446225,-1,-1,2,2,2
1519662479578,-1,-1,2,2,0
1519662498970,-1,-1,2,2,2
1519662556601,3,3,3,3,3
1519662613390,-1,-1,2,2,2
1519662639120,-1,-1,-1,2,2
1519662643609,-1,-1,2,2,2
1519662757517,3,3,3,3,3
1519662760910,-1,-1,2,2,2
1519662840085,3,3,3,3,3
1519662884638,3,3,3,3,3
1519662898364,-1,-1,-1,2,2
1519663093958,-1,-1,2,2,2
1519663143428,-1,-1,2,2,2
1519663313643,-1,-1,2,2,2
1519663366092,-1,-1,2,2,2
1519663401307,-1,-1,2,2,2
1519663490089,3,3,3,3,3
1519663617092,-1,-1,2,2,2
1519663643897,-1,-1,-1,-1,2
1519663759417,3,3,3,3,3
1519663771757,-1,-1,-1,2,2
1519664047985,-1,-1,-1,2,2
1519664200730,-1,-1,2,2,2
1519664491362,-1,-1,-1,2,2
1519664503381,3,3,3,3,3
1519664631864,3,3,3,3,3
1519664677674,3,3,3,3,3
1519664685635,-1,-1,2,2,2
1519664693632,3,3,3,3,3
1519664694671,3,3,3,3,3
1519664724759,-1,-1,-1,2,2
1519664787894,3,3,3,3,3
1519664798771,3,3,3,3,3
1519664809405,3,3,3,3,3
1519664810560,-1,-1,2,2,2
1519664842977,-1,-1,2,2,2
1519664927950,-1,-1,-1,-1,2
1519664988570,-1,-1,-1,2,2
1519665092728,-1,-1,-1,2,2
1519665116477,3,3,3,3,3
1519665339772,3,3,3,3,3
1519665363578,-1,-1,2,2,2
1519665405892,-1,-1,-1,2,2
1519665487837,-1,-1,2,2,2
1519665732195,-1,-1,-1,-1,2
1519665829105,3,3,3,3,3
1519665925644,-1,-1,2,2,2
1519666019906,3,3,3,3,3
1519666055189,-1,-1,2,2,2
1519666191603,3,3,3,3,3
1519666245111,-1,-1,2,2,2
1519666287444,-1,-1,2,2,2
1519666392217,-1,-1,-1,-1,2
1519666520772,3,3,3,3,3
1519666602918,-1,-1,-1,2,2
1519666649940,-1,-1,2,2,2
1519666780282,-1,-1,2,2,2
1519666905973,3,3,3,3,3
1519667751432,3,3,3,3,3
1519667802536,-1,-1,-1,2,2
1519667974194,-1,-1,2,2,2
1519668662049,-1,-1,2,2,2
1519668809282,-1,-1,2,2,2
1519669680918,-1,-1,-1,2,2
1519669757447,3,3,3,3,3
1519670528587,3,3,3,3,3
1519670538016,-1,-1,-1,2,2
1519670551400,-1,-1,-1,2,2
1519674759805,-1,-1,2,2,2
1519676744587,3,3,3,3,3
1519677369096,-1,-1,-1,2,2
1519677680813,-1,-1,2,2,2
1519677983276,3,3,3,3,3
1519678552705,-1,-1,-1,2,2
1519696852727,3,3,3,3,3
1519698895587,-1,-1,2,2,2
1519699178980,-1,-1,2,2,2
1519699902554,-1,-1,2,2,2
1519700533680,3,3,3,3,3
1519705296291,-1,-1,-1,-1,2
1519705381064,-1,-1,-1,-1,2
1519709012180,-1,-1,2,2,2
1519709144618,-1,-1,2,2,2
1519709190445,3,3,3,3,3
1519709232004,-1,-1,-1,-1,2
1519709424868,-1,-1,-1,-1,2
1519710820053,-1,-1,2,2,2
1519711453827,3,3,3,3,3
1519711510866,-1,-1,-1,-1,2
1519711566146,-1,-1,2,2,0
1519711814742,-1,-1,-1,2,2
1519711838514,-1,-1,-1,-1,2
1519711916255,3,3,3,3,3
1519711990662,3,3,3,3,3
1519712356104,-1,-1,-1,-1,2
1519712438549,3,3,3,3,3
1519712551481,3,3,3,3,3
1519712583521,-1,-1,2,2,2
1519712647108,-1,-1,-1,-1,2
1519712657114,3,3,3,3,3
1519712771264,-1,-1,-1,-1,2
1519712772444,-1,-1,-1,2,2
1519712800818,3,3,3,3,3
1519712906240,-1,-1,2,2,2
1519712918495,-1,-1,2,2,2
1519712972378,3,3,3,3,3
1519712975327,-1,-1,-1,-1,2
1519713076493,3,3,3,3,3
1519713307507,3,3,3,3,3
1519713337920,-1,-1,2,2,2
1519713430832,3,3,3,3,3
1519713450727,-1,-1,2,2,2
1519713457968,-1,-1,2,2,2
1519713691174,3,3,3,3,3
1519713715355,3,3,3,3,3
1519713823370,-1,-1,-1,-1,2
1519713892966,-1,-1,2,2,2
1519714229375,3,3,3,3,3
1519714562854,3,3,3,3,3
1519714675998,3,3,3,3,3
1519714696926,-1,-1,2,2,2
1519714741576,3,3,3,3,3
1519714759273,3,3,3,3,3
1519714811682,3,3,3,3,3
1519714812622,3,3,3,3,3
1519714881777,-1,-1,2,2,2
1519714898939,3,3,3,3,3
1519715024868,-1,-1,2,-1,2
1519715029859,-1,-1,2,-1,2
1519715051156,-1,-1,2,2,2
1519715073049,-1,-1,2,2,2
1519715077697,3,3,3,3,3
1519715096420,3,3,3,3,3
1519715100250,-1,-1,2,2,2
1519715107557,-1,-1,-1,2,2
1519715135204,3,3,3,3,3
1519715150381,-1,-1,2,2,2
1519715182272,-1,-1,2,2,2
1519715245603,-1,-1,-1,-1,2
1519715320408,-1,-1,-1,-1,2
1519715321536,-1,-1,2,2,2
1519715346985,3,3,3,3,3
1519715389304,3,3,3,3,3
1519715428659,3,3,3,3,3
1519715446135,3,3,3,3,3
1519715461461,-1,-1,2,2,2
1519715494775,3,3,3,3,3
1519715528786,-1,-1,2,-1,2
1519715572035,-1,-1,2,2,2
1519715609891,-1,-1,-1,-1,2
1519715611091,-1,-1,-1,2,2
1519715705442,-1,-1,2,2,2
1519715712368,-1,-1,2,2,2
1519715776407,3,3,3,3,3
1519715780342,-1,-1,2,2,2
1519715878111,3,3,3,3,3
1519715879262,-1,-1,-1,2,2
1519715911670,-1,-1,2,2,2
1519715922489,3,3,3,3,3
1519715949271,-1,-1,-1,2,2
1519715959567,-1,-1,2,2,2
1519715977997,3,3,3,3,3
1519715988453,-1,-1,2,2,2
1519715999009,3,3,3,3,3
1519716043734,3,3,3,3,3
1519716070550,3,3,3,3,3
1519716074646,-1,-1,2,2,2
1519716086581,-1,-1,2,2,2
1519716134577,-1,-1,2,2,2
1519716163091,-1,-1,2,2,2
1519716200023,-1,-1,2,2,2
1519716255120,-1,-1,2,2,2
1519716263463,-1,-1,-1,-1,2
1519716270096,-1,-1,-1,-1,2
1519716286361,-1,-1,2,-1,2
1519716305511,3,3,3,3,3
1519716316140,-1,-1,-1,2,2
1519716326718,-1,-1,2,2,2
1519716348272,-1,-1,2,2,2
1519716378599,-1,-1,-1,-1,2
1519716385799,-1,-1,2,2,2
1519716412564,-1,-1,2,2,2
1519716428485,-1,-1,2,2,2
1519716450645,-1,-1,-1,2,2
1519716456265,3,3,3,3,3
1519716465997,3,3,3,3,3
1519716471688,-1,-1,2,2,2
1519716473207,-1,-1,-1,2,2
1519716483843,-1,-1,2,2,2
1519716546279,-1,-1,2,2,2
1519716608230,3,3,3,3,3
1519716636824,-1,-1,2,2,2
1519716639305,-1,-1,2,2,2
1519716642521,3,3,3,3,3
1519716651033,-1,-1,2,2,2
1519716664597,-1,-1,3,-1,2
1519716682884,3,3,3,3,3
1519716738653,3,3,3,3,3
1519716762806,-1,-1,-1,2,2
1519716797960,-1,-1,2,2,2
1519716810325,-1,-1,2,-1,2
1519716823033,-1,-1,2,2,2
1519716869613,3,3,3,3,3
1519716890443,3,3,3,3,3
1519716896046,-1,-1,-1,2,2
1519716905438,3,3,3,3,3
1519716935243,3,3,3,3,3
1519716999965,-1,-1,2,2,2
1519717022142,-1,-1,2,2,2
1519717035640,3,3,3,3,3
1519717054849,3,3,3,3,3
1519717071367,-1,-1,-1,2,2
1519717082022,-1,-1,-1,-1,2
1519717083326,-1,-1,2,2,2
1519717090701,3,3,3,3,3
1519717108567,-1,-1,-1,-1,2
1519717263164,3,3,3,3,3
1519717263355,-1,-1,2,2,2
1519717352756,-1,-1,2,2,2
1519717410416,-1,-1,-1,2,2
1519717418437,3,3,3,3,3
1519717424636,-1,-1,-1,-1,2
1519717424852,-1,-1,-1,2,1
1519717431179,-1,-1,-1,2,2
1519717431658,-1,-1,2,2,2
1519717443664,3,3,3,3,3
1519717447185,-1,-1,2,2,2
1519717448776,3,3,3,3,3
1519717510909,-1,-1,2,2,2
1519717525638,-1,-1,-1,2,2
1519717569483,3,3,3,3,3
1519717633182,3,3,3,3,3
1519717636318,3,3,3,3,3
1519717656926,3,3,3,3,3
1519717666774,-1,-1,3,3,2
1519717682792,-1,-1,-1,2,2
1519717754659,3,3,3,3,3
1519717761704,3,3,3,3,3
1519717790441,3,3,3,3,3
1519717803190,-1,-1,2,2,2
1519717836914,-1,-1,2,2,2
1519717898759,-1,-1,-1,-1,2
1519717899909,-1,-1,2,2,2
1519717920148,3,3,3,3,3
1519717976125,-1,-1,-1,-1,2
1519717977744,3,3,3,3,3
1519717984587,3,3,3,3,3
1519718035840,-1,-1,-1,2,2
1519718048039,-1,-1,-1,2,2
1519718050482,-1,-1,-1,2,2
1519718071234,-1,-1,2,2,2
1519718095755,-1,-1,2,2,2
1519718103584,-1,-1,2,2,2
1519718112979,-1,-1,-1,2,1
1519718136211,3,3,3,3,3
1519718146224,3,3,3,3,3
1519718174480,-1,-1,-1,-1,2
1519718178496,-1,-1,2,2,2
1519718235701,-1,-1,2,2,2
1519718269826,-1,-1,2,-1,2
1519718274439,3,3,3,3,3
1519718335030,-1,-1,2,2,2
1519718352384,-1,-1,2,2,2
1519718352536,3,3,3,3,3
1519718370368,-1,-1,2,2,2
1519718384508,3,3,3,3,3
1519718407897,-1,-1,-1,2,2
1519718427519,-1,-1,-1,-1,2
1519718431561,-1,-1,2,2,2
1519718444378,3,3,3,3,3
1519718523603,3,3,3,3,3
1519718576843,3,3,3,3,3
1519718607819,3,3,3,3,3
1519718616344,3,3,3,3,3
1519718618933,3,3,3,3,3
1519718624017,-1,-1,2,2,2
1519718661352,-1,-1,2,2,2
1519718720145,3,3,3,3,3
1519718727573,3,3,3,3,3
1519718743529,3,3,3,3,3
1519718751339,3,3,3,3,3
1519718778665,3,3,3,3,3
1519718802942,3,3,3,3,3
1519718830092,-1,-1,2,2,2
1519718855799,3,3,3,3,3
1519718867011,-1,-1,-1,2,2
1519718904403,-1,-1,2,2,2
1519718916570,3,3,3,3,3
1519718984377,-1,-1,2,2,2
1519718998980,3,3,3,3,3
1519719004622,-1,-1,2,2,2
1519719073882,3,3,3,3,3
1519719092593,3,3,3,3,3
1519719113312,-1,-1,2,2,2
1519719116138,-1,-1,-1,2,2
1519719117978,3,3,3,3,3
1519719132385,3,3,3,3,3
1519719150607,-1,-1,2,2,2
1519719153929,-1,-1,-1,-1,2
1519719179559,-1,-1,2,2,2
1519719194909,3,3,3,3,3
1519719207287,3,3,3,3,3
1519719228942,-1,-1,2,2,2
1519719279832,-1,-1,2,2,2
1519719289447,-1,-1,2,2,2
1519719292443,-1,-1,2,2,2
1519719294754,-1,-1,-1,-1,2
1519719295391,-1,-1,2,2,2
1519719343227,3,3,3,3,3
1519719346149,-1,-1,2,-1,2
1519719354537,-1,-1,2,2,2
1519719371691,-1,-1,-1,2,2
1519719375679,3,3,3,3,3
1519719376883,-1,-1,2,2,2
1519719384421,-1,-1,2,2,2
1519719385302,3,3,3,3,3
1519719385981,-1,-1,2,2,2
1519719390808,3,3,3,3,3
1519719401764,-1,-1,2,2,2
1519719421217,3,3,3,3,3
1519719443856,-1,-1,2,2,2
1519719454593,3,3,3,3,3
1519719479024,-1,-1,2,2,2
1519719479464,-1,-1,-1,-1,2
1519719484487,3,3,3,3,3
1519719498740,-1,-1,-1,-1,2
1519719501674,-1,-1,2,2,2
1519719503167,-1,-1,2,2,2
1519719511026,-1,-1,-1,2,2
1519719521528,-1,-1,2,2,2
1519719583812,-1,-1,-1,2,2
1519719587804,3,3,3,3,3
1519719591817,3,3,3,3,3
1519719596967,-1,-1,2,2,2
1519719609487,3,3,3,3,3
1519719632599,-1,-1,2,2,2
1519719632767,-1,-1,-1,-1,2
1519719633924,-1,-1,2,-1,2
1519719646017,3,3,3,3,3
1519719659471,-1,-1,2,2,2
1519719666570,3,3,3,3,3
1519719677092,-1,-1,2,2,2
1519719678408,3,3,3,3,3
1519719709025,-1,-1,2,-1,2
1519719712062,-1,-1,2,2,2
1519719743315,-1,-1,2,2,2
1519719753125,-1,-1,2,2,2
1519719768421,-1,-1,-1,2,2
1519719775278,-1,-1,2,2,2
1519719781232,-1,-1,2,2,2
1519719797491,-1,-1,-1,-1,2
1519719798674,-1,-1,2,-1,2
1519719811520,3,3,3,3,3
1519719822969,3,3,3,3,3
1519719839720,3,3,3,3,3
1519719841476,3,3,3,3,3
1519719844999,3,3,3,3,3
1519719847397,-1,-1,-1,2,2
1519719869856,-1,-1,2,2,2
1519719878114,-1,-1,-1,-1,2
1519719879251,-1,-1,2,-1,2
1519719897005,3,3,3,3,3
1519719904620,-1,-1,2,2,2
1519719939065,3,3,3,3,3
1519720000396,-1,-1,-1,2,2
1519720004129,3,3,3,3,3
1519720021318,3,3,3,3,3
1519720035945,3,3,3,3,3
1519720046790,-1,-1,2,2,2
1519720059155,-1,-1,-1,-1,2
1519720061869,-1,-1,2,2,2
1519720071031,-1,-1,-1,2,2
1519720085555,-1,-1,2,2,2
1519720091128,-1,-1,2,2,2
1519720101418,3,3,3,3,3
1519720109731,-1,-1,2,2,2
1519720129078,-1,-1,2,2,2
1519720133665,-1,-1,2,2,2
1519720153140,-1,-1,2,2,2
1519720153443,-1,-1,-1,-1,2
1519720178746,-1,-1,2,2,2
1519720188371,-1,-1,2,2,2
1519720189889,3,3,3,3,3
1519720222093,-1,-1,2,2,2
1519720229974,-1,-1,2,2,2
1519720277390,-1,-1,2,2,2
1519720281789,3,3,3,3,3
1519720292781,3,3,3,3,3
1519720317459,-1,-1,-1,2,2
1519720358764,-1,-1,2,2,2
1519720366555,-1,-1,-1,2,2
1519720386701,-1,-1,-1,-1,2
1519720391164,-1,-1,2,2,2
1519720395088,-1,-1,-1,2,2
1519720400455,-1,-1,-1,-1,2
1519720401603,-1,-1,-1,2,2
1519720448832,-1,-1,2,2,2
1519720457524,3,3,3,3,3
1519720489772,-1,-1,2,2,2
1519720497248,-1,-1,2,-1,2
1519720497532,3,3,3,3,3
1519720499283,-1,-1,2,2,2
1519720540849,3,3,3,3,3
1519720564661,-1,-1,3,2,2
1519720576705,-1,-1,2,2,2
1519720580791,-1,-1,-1,-1,2
1519720597146,-1,-1,-1,2,2
1519720611779,-1,-1,-1,2,2
1519720615240,-1,-1,2,2,2
1519720616186,3,3,3,3,3
1519720680886,3,3,3,3,3
1519720699693,3,3,3,3,3
1519720718437,-1,-1,2,2,2
1519720744814,-1,-1,2,2,2
1519720784994,3,3,3,3,3
1519720808933,-1,-1,2,2,2
1519720839814,3,3,3,3,3
1519720843405,-1,-1,-1,2,2
1519720845716,3,3,3,3,3
1519720862112,-1,-1,2,2,2
1519720906717,3,3,3,3,3
1519720918184,3,3,3,3,3
1519720920309,-1,-1,2,2,2
1519720928524,3,3,3,3,3
1519720945344,-1,-1,-1,2,2
1519720971625,-1,-1,2,2,2
1519720998654,3,3,3,3,3
1519721016185,-1,-1,2,2,2
1519721020126,3,3,3,3,3
1519721041824,3,3,3,3,3
1519721063471,3,3,3,3,3
1519721072891,-1,-1,2,2,2
1519721073057,3,3,3,3,3
1519721080150,-1,-1,2,2,2
1519721083854,-1,-1,2,2,2
1519721090052,3,3,3,3,3
1519721107267,-1,-1,-1,2,2
1519721108359,-1,-1,-1,-1,2
1519721114214,-1,-1,2,2,2
1519721119287,-1,-1,2,2,2
1519721151083,-1,-1,2,2,2
1519721164496,3,3,3,3,3
1519721197256,-1,-1,2,2,2
1519721209493,3,3,3,3,3
1519721231321,-1,-1,2,2,2
1519721243784,-1,-1,-1,-1,2
1519721244932,3,3,3,3,3
1519721267483,-1,-1,2,2,1
1519721320618,-1,-1,-1,-1,2
1519721321781,-1,-1,-1,2,2
1519721331719,-1,-1,-1,2,2
1519721340094,-1,-1,2,-1,2
1519721343287,-1,-1,2,-1,2
1519721364992,3,3,3,3,3
1519721379309,-1,-1,2,2,2
1519721381131,-1,-1,-1,2,2
1519721403958,-1,-1,-1,-1,2
1519721426278,3,3,3,3,3
1519721440146,-1,-1,-1,2,2
1519721465012,-1,-1,-1,2,2
1519721474716,-1,-1,2,2,2
1519721486692,-1,-1,2,2,2
1519721500086,-1,-1,-1,-1,2
1519721508163,-1,-1,-1,2,1
1519721521360,-1,-1,2,2,2
1519721537256,-1,-1,2,2,2
1519721571461,3,3,3,3,3
1519721608776,3,3,3,3,3
1519721636664,-1,-1,2,2,2
1519721642534,3,3,3,3,3
1519721646621,3,3,3,3,3
1519721665519,-1,-1,2,2,2
1519721671208,-1,-1,2,2,2
1519721691034,3,3,3,3,3
1519721707577,3,3,3,3,3
1519721717391,3,3,3,3,3
1519721737324,-1,-1,-1,-1,2
1519721804477,3,3,3,3,3
1519721820447,-1,-1,2,2,2
1519721823106,3,3,3,3,3
1519721831614,-1,-1,-1,-1,2
1519721843000,-1,-1,2,2,2
1519721844401,-1,-1,-1,-1,2
1519721847480,-1,-1,2,2,2
1519721850414,3,3,3,3,3
1519721881948,3,3,3,3,3
1519721891047,-1,-1,2,2,2
1519721903963,-1,-1,2,-1,2
1519721921965,3,3,3,3,3
1519721933233,-1,-1,2,2,2
1519722039677,3,3,3,3,3
1519722045648,-1,-1,2,2,2
1519722078283,3,3,3,3,3
1519722100341,-1,-1,-1,-1,2
1519722101229,-1,-1,2,2,2
1519722116799,3,3,3,3,3
1519722121642,-1,-1,2,2,2
1519722123289,3,3,3,3,3
1519722128436,3,3,3,3,3
1519722133992,3,3,3,3,3
1519722153642,-1,-1,2,2,2
1519722189378,3,3,3,3,3
1519722192009,3,3,3,3,3
1519722196819,3,3,3,3,3
1519722205890,3,3,3,3,3
1519722226435,-1,-1,2,2,2
1519722254980,-1,-1,2,2,2
1519722259661,-1,-1,2,2,2
1519722287128,-1,-1,-1,-1,2
1519722314370,-1,-1,-1,2,2
1519722325373,-1,-1,-1,-1,2
1519722332571,3,3,3,3,3
1519722337917,-1,-1,2,-1,2
1519722340428,-1,-1,2,-1,2
1519722357703,3,3,3,3,3
1519722358093,3,3,3,3,3
1519722359574,-1,-1,2,2,1
1519722362828,3,3,3,3,3
1519722368169,3,3,3,3,3
1519722377949,3,3,3,3,3
1519722382921,-1,-1,-1,2,2
1519722388568,3,3,3,3,3
1519722391882,3,3,3,3,3
1519722417210,-1,-1,2,2,2
1519722464050,3,3,3,3,3
1519722464219,3,3,3,3,3
1519722499576,3,3,3,3,3
1519722506799,3,3,3,3,3
1519722518112,3,3,3,3,3
1519722537766,3,3,3,3,3
1519722568939,-1,-1,2,2,2
1519722577195,-1,-1,2,2,2
1519722591282,-1,-1,-1,-1,2
1519722592275,3,3,3,3,3
1519722615280,-1,-1,2,2,2
1519722618724,-1,-1,2,2,2
1519722625246,-1,-1,-1,2,2
1519722647101,-1,-1,2,2,2
1519722682041,-1,-1,2,2,2
1519722729116,-1,-1,-1,2,2
1519722732371,-1,-1,-1,2,2
1519722748912,-1,-1,2,2,2
1519722759127,-1,-1,2,2,2
1519722775005,-1,-1,2,2,2
1519722807733,-1,-1,-1,2,2
1519722814098,3,3,3,3,3
1519722823829,-1,-1,2,-1,2
1519722825007,-1,-1,-1,2,2
1519722825375,-1,-1,2,2,2
1519722848422,-1,-1,2,2,2
1519722871906,-1,-1,2,2,2
1519722878183,3,3,3,3,3
1519722888812,-1,-1,2,2,2
1519722908870,3,3,3,3,3
1519722917421,-1,-1,2,2,2
1519722917687,3,3,3,3,3
1519722945038,3,3,3,3,3
1519722951410,-1,-1,2,2,2
1519722958331,-1,-1,2,2,2
1519722970532,-1,-1,2,2,2
1519723006314,3,3,3,3,3
1519723058370,-1,-1,2,2,2
1519723059233,-1,-1,-1,-1,2
1519723092125,3,3,3,3,3
1519723093261,3,3,3,3,3
1519723100754,-1,-1,2,-1,2
1519723116044,3,3,3,3,3
1519723207342,3,3,3,3,3
1519723218651,-1,-1,-1,2,2
1519723241259,-1,-1,-1,2,2
1519723246985,3,3,3,3,3
1519723259378,3,3,3,3,3
1519723262498,-1,-1,2,2,2
1519723274287,-1,-1,2,2,2
1519723288939,-1,-1,-1,-1,2
1519723291867,3,3,3,3,3
1519723298649,3,3,3,3,3
1519723317390,3,3,3,3,3
1519723338890,-1,-1,2,2,2
1519723353217,-1,-1,-1,-1,2
1519723358543,-1,-1,2,2,2
1519723359683,-1,-1,2,2,2
1519723374502,-1,-1,2,2,2
1519723377201,-1,-1,2,2,2
1519723379015,-1,-1,-1,-1,2
1519723405495,-1,-1,2,2,2
1519723415561,-1,-1,-1,-1,2
1519723451291,-1,-1,-1,-1,2
1519723549868,-1,-1,2,2,2
1519723556511,3,3,3,3,3
1519723577860,-1,-1,-1,-1,2
1519723587511,3,3,3,3,3
1519723618665,-1,-1,-1,2,2
1519723634248,-1,-1,2,2,2
1519723639856,-1,-1,2,2,2
1519723677387,-1,-1,2,2,2
1519723687142,-1,-1,2,-1,2
1519723696369,-1,-1,-1,-1,2
1519723697530,-1,-1,2,2,2
1519723732477,-1,-1,2,2,2
1519723761772,-1,-1,2,2,2
1519723762398,3,3,3,3,3
