EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_CALLS
1507484556144,3,0
1507484567581,3,0
1507484576883,3,0
1507484577751,3,0
1507484588003,3,0
1507484660467,3,1
1507484668498,3,0
1507484850145,3,1
1507484850396,3,1
1507484931466,3,1
1507484962091,3,1
1507485362212,3,1
1507485938371,3,1
1507486033697,3,1
1507486183222,3,1
1507486497821,3,1
1507486789435,3,1
1507486942623,3,1
1507486993535,3,1
1507487118345,3,1
1507487281703,3,0
1507487292711,3,1
1507487318586,3,1
1507487334798,3,0
1507487342682,3,1
1507487374190,3,1
1507487374997,3,0
1507487375468,3,0
1507487378675,3,1
1507487385793,3,1
1507487385813,3,0
1507487393156,3,0
1507487399645,3,0
1507487416183,3,0
1507487419045,3,1
1507487420322,3,0
1507487425947,3,1
1507487429095,3,0
1507487435025,3,1
1507487448308,3,0
1507487460650,3,0
1507487468685,3,0
1507487471087,3,0
1507487750198,3,1
1507487750846,3,0
1507487759973,3,1
1507487792838,3,1
1507488786583,3,1
1507489107204,3,1
1507489114161,3,1
1507489692605,3,1
1507490233973,3,0
1507490244377,3,0
1507490245427,3,1
1507490252237,3,1
1507490268862,3,1
1507490285150,3,0
1507490293188,3,1
1507490295268,3,0
1507490353708,3,0
1507490584779,3,0
1507490639849,3,1
1507490642255,3,0
1507490650594,3,0
1507490662171,3,1
1507490691419,3,1
1507491565863,3,1
1507491654441,3,1
1507491702235,3,1
1507492263311,3,1
1507493081823,3,0
1507493092836,3,0
1507493093893,3,0
1507493123381,3,0
1507493134498,3,0
1507493149679,3,0
1507493154875,3,0
1507493157694,3,0
1507493167983,3,0
1507493168585,3,1
1507493173438,3,0
1507493177924,3,0
1507493185459,3,0
1507493185487,3,0
1507493190392,3,0
1507493200631,3,0
1507493206009,3,0
1507493208267,3,0
1507493210773,3,0
1507493215870,3,0
1507493218515,3,0
1507493219546,3,0
1507493223844,3,0
1507493226401,3,1
1507493236071,3,0
1507493236524,3,0
1507493238807,3,0
1507493248854,3,0
1507493261375,3,0
1507493264423,3,0
1507493270280,3,0
1507493271620,3,0
1507493279600,3,0
1507493279681,3,0
1507493280406,3,0
1507493284553,3,0
1507493286809,3,0
1507493287053,3,0
1507493291537,3,0
1507493302167,3,0
1507493310755,3,0
1507493312670,3,0
1507493371191,3,1
1507493371195,3,0
1507493383859,3,0
1507493552758,3,1
1507493552917,3,0
1507494723894,3,1
1507494744138,3,1
1507494962723,3,1
1507494969705,3,1
1507495881194,3,1
1507496010771,3,0
1507496048491,3,0
1507496052590,3,0
1507496058723,3,0
1507496063472,3,0
1507496067897,3,0
1507496079096,3,1
1507496080383,3,0
1507496095020,3,1
1507496113564,3,1
1507496149125,3,1
1507496166143,3,0
1507496168402,3,1
1507496170498,3,0
1507496171395,3,1
1507496178560,3,1
1507496184488,3,0
1507496185521,3,1
1507496190772,3,0
1507496191613,3,0
1507496195726,3,1
1507496199038,3,1
1507496199759,3,0
1507496201779,3,0
1507496220076,3,0
1507496221058,3,0
1507496231237,3,0
1507496239492,3,1
1507497519099,3,1
1507497831013,3,1
1507498598143,3,0
1507498717792,3,1
1507498727946,3,1
1507498729726,3,1
1507498750196,3,0
1507498931441,3,1
1507498953672,3,1
1507498984398,3,0
1507498992295,3,0
1507498994395,3,0
1507499002474,3,1
1507499018242,3,1
1507499028287,3,1
1507499048139,3,1
1507499058704,3,1
1507499060793,3,0
1507499062363,3,1
1507499097663,3,0
1507499124404,3,1
1507501451905,3,1
1507501452125,3,0
1507501536889,3,0
1507501553437,3,0
1507501553537,3,0
1507501557273,3,0
1507501578540,3,0
1507501579958,3,1
1507501597691,3,0
1507501921092,3,1
1507501922106,3,1
1507501929218,3,1
1507501931631,3,0
1507502007967,3,1
1507502577166,3,1
1507503436282,3,1
1507503466719,3,1
1507504381641,3,1
1507504429048,3,0
1507504436956,3,1
1507504447073,3,0
1507504448833,3,0
1507504459640,3,0
1507504460144,3,0
1507504467325,3,1
1507504477660,3,0
1507504480268,3,0
1507504489416,3,1
1507504490408,3,0
1507504500078,3,1
1507504500126,3,0
1507504500964,3,1
1507504508077,3,1
1507504530272,3,1
1507504530655,3,0
1507504531049,3,0
1507504540434,3,0
1507504560909,3,0
1507504561527,3,0
1507504569094,3,1
1507504571023,3,0
1507504895470,3,1
1507506632787,3,1
1507506946200,3,0
1507506947761,3,0
1507506956317,3,1
1507506966585,3,1
1507506976988,3,0
1507506995994,3,0
1507507006017,3,0
1507507008757,3,0
1507507049378,3,1
1507507057840,3,0
1507507067977,3,0
1507507080191,3,0
1507507226620,3,0
1507507449842,3,1
1507507765661,3,1
1507507768124,3,1
1507507777076,3,1
1507507798514,3,1
1507507849298,3,1
1507507858321,3,1
1507509699644,3,1
1507509846154,3,0
1507509867898,3,0
1507509876834,3,1
1507509878219,3,0
1507509895948,3,1
1507509940455,3,0
1507509947347,3,1
1507509959487,3,0
1507509960319,3,0
1507510010359,3,0
1507510028397,3,1
1507510031548,3,0
1507510039457,3,0
1507510041130,3,0
1507512169925,3,1
1507512220440,3,1
1507512527814,3,0
1507512536492,3,0
1507512541065,3,0
1507512546708,3,0
1507512820400,3,0
1507512820629,3,0
1507512828309,3,0
1507512829597,3,0
1507512871271,3,0
1507512871691,3,0
1507513312212,3,1
1507513577730,3,1
1507513819145,3,1
1507514002685,3,1
1507514984478,3,1
1507515054517,3,1
1507515120266,3,1
1507515237809,3,0
1507515278499,3,0
1507515289070,3,0
1507515299061,3,0
1507515335447,3,1
1507515337724,3,1
1507515347650,3,0
1507515358000,3,0
1507515365829,3,1
1507515377651,3,1
1507515388469,3,0
1507515396164,3,1
1507515406297,3,0
1507515781980,3,1
1507515781984,3,0
1507515812141,3,1
1507516097573,3,1
1507518096372,3,0
1507518105196,3,0
1507518165100,3,0
1507518167219,3,0
1507518177699,3,0
1507518217431,3,0
1507518218371,3,1
1507518229352,3,1
1507518233773,3,0
1507518237074,3,0
1507518237327,3,0
1507518243816,3,0
1507518247037,3,1
1507518254173,3,1
1507518255621,3,0
1507518264103,3,0
1507518277057,3,0
1507518284432,3,0
1507518297115,3,0
1507518304885,3,0
1507518306745,3,0
1507518307408,3,1
1507518308082,3,0
1507518315135,3,1
1507518316381,3,1
1507518317755,3,1
1507518338459,3,0
1507518345435,3,1
1507518347987,3,1
1507518357195,3,1
1507518358818,3,0
1507518772138,3,1
1507520907219,3,1
1507520907472,3,0
1507521003864,3,0
1507521011823,3,0
1507521042299,3,0
1507521042362,3,0
1507521043517,3,0
1507521144303,3,1
1507521152394,3,1
1507521154968,3,1
1507521182740,3,0
1507521184791,3,0
1507521246399,3,0
1507521256990,3,0
1507521267127,3,0
1507521296590,3,1
1507521297787,3,0
1507521308042,3,0
1507521374133,3,1
1507521374359,3,1
1507521375148,3,0
1507521375149,3,1
1507521611526,3,1
1507522372864,3,1
1507522504547,3,1
1507523318428,3,0
1507523389839,3,1
1507523975891,3,0
1507524022169,3,0
1507524034912,3,0
1507524035918,3,0
1507524142173,3,1
1507524382468,3,1
1507524622517,3,0
1507524622631,3,1
1507524682424,3,1
1507524682867,3,1
1507524755262,3,1
1507525468276,3,1
1507528155207,3,0
1507528275244,3,1
1507529715504,3,0
1507529715735,3,0
1507530495990,3,1
1507532116779,3,1
1507532805759,3,1
1507532805939,3,0
1507532816084,3,0
1507532826138,3,1
1507532866670,3,0
1507532868598,3,0
1507532877870,3,0
1507532887961,3,0
1507532898100,3,0
1507532912147,3,0
1507532928933,3,0
1507532939157,3,0
1507532942613,3,0
1507533236742,3,1
1507533370249,3,1
1507533401334,3,1
1507533465896,3,0
1507533467914,3,1
1507533497292,3,1
1507533498132,3,1
1507533498362,3,0
1507533506483,3,1
1507534040791,3,1
1507534435685,3,0
1507535586084,3,1
1507536053161,3,1
1507536112179,3,1
1507536786073,3,1
1507536796010,3,1
1507536842912,3,1
1507538266613,3,1
1507538268874,3,1
1507538274182,3,0
1507538282260,3,0
1507538283154,3,0
1507538284982,3,0
1507538285190,3,0
1507538286090,3,0
1507538286978,3,0
1507538287867,3,1
1507538289355,3,0
1507538291192,3,0
1507538583514,3,1
1507538636726,3,1
1507538639478,3,0
1507538658421,3,1
1507538660141,3,1
1507538664542,3,1
1507538706188,3,1
1507538745743,3,0
1507539057125,3,1
1507539304063,3,1
1507539322653,3,1
1507539371447,3,1
1507539955350,3,0
1507539956437,3,0
1507539972778,3,0
1507539976570,3,1
1507539993760,3,1
1507539995991,3,1
1507539999832,3,0
1507540156923,3,1
1507540167969,3,0
1507540172362,3,0
1507540172896,3,0
1507540173760,3,0
1507540174991,3,0
1507540181570,3,1
1507540181574,3,1
1507540181577,3,1
1507540183953,3,1
1507540185932,3,1
1507540187975,3,1
1507540195738,3,1
1507540196368,3,1
1507540197879,3,0
1507540209562,3,0
1507540210849,3,1
1507540212221,3,1
1507540213398,3,1
1507540214271,3,1
1507540215311,3,1
1507540267223,3,0
1507540268223,3,0
1507540270017,3,0
1507540271254,3,0
1507540272264,3,0
1507540273670,3,0
1507540575637,3,0
1507540595061,3,1
1507540634417,3,0
1507553226686,3,1
1507553227498,3,1
1507553228546,3,1
1507553231960,3,1
1507553233375,3,1
1507553235224,3,1
1507553243697,3,1
1507553245767,3,0
1507553246371,3,1
1507553263531,3,1
1507553263943,3,0
1507553272618,3,0
1507553272620,3,0
1507553272621,3,0
1507553272627,3,1
1507553272628,3,0
1507553272632,3,0
1507553272637,3,1
1507553272640,3,0
1507553289730,3,0
1507553289743,3,0
1507553289947,3,0
1507553291772,3,1
1507553291980,3,0
1507553291981,3,1
1507553292187,3,1
1507553294012,3,0
1507553294081,3,0
1507553294083,3,1
1507553327888,3,1
1507553329955,3,0
1507553330447,3,1
1507553331991,3,0
1507553336050,3,0
1507553336054,3,0
1507553337278,3,0
1507553343468,3,1
1507553346997,3,1
1507553347202,3,1
1507553347544,3,0
1507553349081,3,1
1507553351710,3,0
1507553353136,3,0
1507553353138,3,1
1507553353823,3,0
1507553355060,3,0
1507553364799,3,1
1507553367057,3,1
1507553367058,3,1
1507553370104,3,0
1507553370106,3,0
1507553370972,3,0
1507553371480,3,0
1507553371990,3,0
1507553372979,3,0
1507553381882,3,1
1507553382523,3,1
1507553384135,3,1
1507553387191,3,0
1507553387192,3,0
1507553388018,3,1
1507553389326,3,1
1507553391227,3,1
1507553395209,3,1
1507553448997,3,1
1507553452624,3,0
1507553457669,3,1
1507553463487,3,1
1507553464826,3,1
1507553465821,3,1
1507553467603,3,1
1507553467659,3,1
1507553470523,3,1
1507553472675,3,1
1507553474260,3,1
1507553474965,3,1
1507553484681,3,1
1507553489535,3,0
1507553489742,3,1
1507553499578,3,1
1507553503296,3,0
1507553505527,3,1
1507553505735,3,0
1507553506154,3,1
1507553506374,3,1
1507553506591,3,0
1507553506796,3,1
1507553506799,3,1
1507553510049,3,1
1507553510051,3,1
1507553510095,3,1
1507553516636,3,1
1507553584699,3,1
1507553594848,3,1
1507553608488,3,1
1507553608606,3,1
1507553612702,3,1
1507553615907,3,1
1507553621948,3,0
1507553623560,3,0
1507553625716,3,1
1507553627776,3,0
1507553627979,3,1
1507553628674,3,1
1507553629355,3,0
1507553632931,3,1
1507553632934,3,0
1507553689440,3,1
1507553690775,3,1
1507553704849,3,0
1507553705775,3,0
1507553713302,3,0
1507553714078,3,1
1507553715733,3,0
1507553731985,3,1
1507553733753,3,1
1507553736024,3,0
1507553743357,3,0
1507553744338,3,0
1507553745468,3,0
1507553747446,3,0
1507553748979,3,1
1507553749603,3,0
1507553750312,3,1
1507553754518,3,1
1507553754928,3,1
1507553756560,3,0
1507553757979,3,0
1507553809123,3,1
1507553823784,3,0
1507553826094,3,1
1507553826911,3,1
1507553828298,3,1
1507553860522,3,0
1507553860523,3,0
1507553860526,3,1
1507553861610,3,1
1507553968809,3,0
1507553968825,3,1
1507553970478,3,1
1507553976057,3,0
1507553985302,3,1
1507554048081,3,1
1507554051152,3,0
1507554054535,3,0
1507554058733,3,0
1507554082602,3,1
1507554095204,3,1
1507554099535,3,1
1507554103388,3,1
1507554167462,3,1
1507554169235,3,1
1507554171250,3,0
1507554173809,3,0
1507554176889,3,0
1507554216760,3,0
1507554219346,3,0
1507554220809,3,1
1507554227005,3,1
1507554292420,3,1
1507554294431,3,1
1507554296439,3,1
1507554308639,3,1
1507554311650,3,1
1507554312676,3,1
1507554314696,3,0
1507554315715,3,1
1507554332851,3,1
1507554334115,3,0
1507554336318,3,0
1507554338394,3,0
1507554339696,3,0
1507554404882,3,0
1507554406602,3,1
1507554411776,3,1
1507554430140,3,0
1507554489525,3,0
1507554489735,3,1
1507554490560,3,0
1507554490977,3,0
1507554491590,3,1
1507554491593,3,0
1507554491597,3,0
1507554491602,3,0
1507554491806,3,0
1507554491809,3,0
1507554544317,3,1
1507554546197,3,0
1507554546530,3,0
1507554549257,3,1
1507554550995,3,1
1507554552788,3,1
1507554639920,3,0
1507554639925,3,1
1507554640148,3,0
1507554640150,3,1
1507554640183,3,0
1507554656628,3,1
1507554656641,3,1
1507554656646,3,0
1507554656667,3,0
1507554656707,3,0
1507554667532,3,1
1507554669143,3,1
1507554670565,3,1
1507554673754,3,1
1507554687006,3,0
1507554688004,3,1
1507554688798,3,0
1507554690881,3,0
1507554690941,3,0
1507554692449,3,0
1507554693180,3,0
1507554693212,3,0
1507554694132,3,0
1507554694861,3,1
1507554695237,3,0
1507554695846,3,0
1507554699506,3,0
1507554710160,3,0
1507554711595,3,0
1507554712012,3,0
1507554712621,3,0
1507554713437,3,0
1507554716281,3,0
1507554719945,3,0
1507554732951,3,0
1507554746150,3,0
1507554746371,3,0
1507554746374,3,1
1507554768727,3,1
1507554771797,3,1
1507554773277,3,0
1507554774894,3,1
1507554784517,3,1
1507554788565,3,0
1507554789179,3,0
1507554789256,3,0
1507554791619,3,0
1507554827838,3,0
1507554828245,3,0
1507554836588,3,1
1507554837203,3,1
1507554838029,3,0
1507554838241,3,0
1507554839079,3,0
1507554839901,3,1
1507554840949,3,0
1507554840959,3,1
1507554841597,3,0
1507554842458,3,1
1507554842471,3,0
1507554842480,3,1
1507554842901,3,0
1507554843550,3,0
1507554843571,3,0
1507554844025,3,1
1507554893466,3,1
1507554896020,3,1
1507554904314,3,1
1507554911423,3,1
1507554912242,3,1
1507554922641,3,1
1507554925088,3,1
1507554928736,3,1
1507554932005,3,0
1507554934853,3,1
1507554950261,3,0
1507554950689,3,1
1507554950690,3,1
1507554999520,3,0
1507554999534,3,0
1507555000775,3,0
1507555000786,3,0
1507555000810,3,0
1507555001035,3,0
1507555007921,3,1
1507555008937,3,0
1507555011996,3,0
1507555013038,3,0
1507555014007,3,1
1507555018114,3,0
1507555019100,3,0
1507555026328,3,0
1507555026916,3,0
1507555027720,3,0
1507555028977,3,0
1507555029895,3,0
1507555030235,3,0
1507555032207,3,0
1507555032942,3,0
1507555033779,3,0
1507555034906,3,0
1507555035759,3,0
1507555037303,3,0
1507555039312,3,0
1507555041116,3,1
1507555044887,3,0
1507555046191,3,0
1507555047603,3,0
1507555049188,3,0
1507555049394,3,0
1507555050433,3,1
1507555051097,3,0
1507555051987,3,0
1507555051988,3,1
1507555052440,3,0
1507555053206,3,0
1507555054032,3,1
1507555055344,3,0
1507555056331,3,0
1507555056354,3,0
1507555057437,3,0
1507555057827,3,0
1507555061038,3,0
1507555065332,3,0
1507555066627,3,0
1507555067745,3,0
1507555068702,3,0
1507555069918,3,0
1507555073070,3,0
1507555073484,3,0
1507555073487,3,0
1507555074694,3,0
1507555078540,3,0
1507555079363,3,0
1507555081198,3,0
1507555136673,3,0
1507555139130,3,1
1507555139170,3,1
1507555145166,3,0
1507555150038,3,0
1507555152120,3,0
1507555152736,3,0
1507555152741,3,0
1507555153070,3,0
1507555153364,3,0
1507555153370,3,0
1507555153372,3,0
1507555155006,3,0
1507555155211,3,0
1507555155511,3,0
1507555155924,3,0
1507555156433,3,0
1507555156749,3,0
1507555164367,3,0
1507555166729,3,0
1507555170168,3,0
1507555171997,3,0
1507555172201,3,0
1507555172818,3,0
1507555182774,3,0
1507555183391,3,0
1507555196601,3,0
1507555198033,3,0
1507555200074,3,0
1507555202527,3,0
1507555203354,3,0
1507555203361,3,0
1507555234112,3,0
1507555248111,3,0
1507555249662,3,1
1507555250705,3,0
1507555252177,3,0
1507555261961,3,0
1507555298717,3,1
1507555733161,3,1
1507555735663,3,1
1507555739225,3,0
1507555739738,3,1
1507555750845,3,1
1507555752862,3,1
1507555753876,3,1
1507555756365,3,1
1507555756872,3,1
1507555761246,3,0
1507555777524,3,0
1507555777534,3,0
1507555780904,3,0
1507555865015,3,0
1507555867482,3,0
1507555869731,3,0
1507555875450,3,1
1507555881984,3,0
1507555882762,3,1
1507555883423,3,0
1507555886428,3,1
1507555888455,3,0
1507555888742,3,0
1507555890076,3,0
1507555903399,3,0
1507555908684,3,0
1507555928437,3,1
1507555928446,3,0
1507555928455,3,0
1507555928466,3,0
1507555928470,3,0
1507555948580,3,0
1507555949406,3,0
1507555949411,3,1
1507555954493,3,0
1507555969270,3,0
1507555969289,3,0
1507555969310,3,0
1507555969320,3,1
1507555969329,3,1
1507555969334,3,0
1507555969362,3,1
1507555969373,3,0
1507555969383,3,0
1507555969391,3,0
1507555969423,3,1
1507555969430,3,1
1507555969533,3,0
1507555969704,3,0
1507555969762,3,1
1507555970555,3,1
1507555971051,3,1
1507555971059,3,1
1507555974114,3,0
1507555986090,3,0
1507555987103,3,1
1507555987609,3,0
1507555990872,3,0
1507555997346,3,0
1507555997959,3,0
1507555998782,3,0
1507555999399,3,0
1507556000015,3,0
1507556001449,3,0
1507556088468,3,1
1507556088482,3,0
1507556088487,3,0
1507556088499,3,0
1507556088516,3,0
1507556088524,3,0
1507556089594,3,1
1507556089597,3,1
1507556089606,3,0
1507556089853,3,0
1507556089859,3,0
1507556089872,3,0
1507556090119,3,1
1507556090154,3,0
1507556090155,3,1
1507556090159,3,1
1507556090332,3,1
1507556090342,3,1
1507556090469,3,1
1507556092000,3,1
1507556098080,3,1
1507556100133,3,1
1507556104362,3,0
1507556105002,3,0
1507556105005,3,0
1507556105013,3,1
1507556105015,3,1
1507556105036,3,1
1507556105054,3,0
1507556105066,3,0
1507556105094,3,1
1507556105108,3,0
1507556105890,3,0
1507556106111,3,0
1507556106114,3,0
1507556106118,3,0
1507556106137,3,1
1507556106356,3,1
1507556106369,3,0
1507556106374,3,0
1507556106392,3,1
1507556106408,3,1
1507556106853,3,1
1507556108788,3,1
1507556112759,3,1
1507556113264,3,1
1507556113278,3,1
1507556113281,3,1
1507556113690,3,1
1507556115688,3,0
1507556116536,3,1
1507556118755,3,1
1507556120465,3,1
1507556122777,3,0
1507556130991,3,0
1507556132454,3,0
1507556133077,3,1
1507556134035,3,0
1507556134845,3,0
1507556137551,3,0
1507556139242,3,1
1507556437077,3,1
1507556437081,3,1
1507556437103,3,0
1507556437106,3,1
1507556437112,3,1
1507556437721,3,1
1507556437751,3,1
1507556438037,3,1
1507556438044,3,1
1507556438087,3,1
1507556438097,3,1
1507556453555,3,0
1507556453578,3,0
1507556453959,3,0
1507556453976,3,0
1507556454185,3,0
1507556454202,3,0
1507556454217,3,0
1507556454236,3,0
1507556470587,3,0
1507556470901,3,0
1507556474740,3,1
1507556479700,3,1
1507556481175,3,1
1507556490089,3,0
1507556491127,3,0
1507556492042,3,0
1507556493285,3,0
1507556494148,3,1
1507556495491,3,0
1507556496089,3,1
1507556497563,3,1
1507556571901,3,1
1507556572391,3,1
1507556575738,3,0
1507556589768,3,1
1507556591792,3,1
1507556596201,3,1
1507556596675,3,1
1507556597714,3,1
1507556599698,3,1
1507556600718,3,1
1507556609819,3,0
1507556636660,3,0
1507556709756,3,0
1507556717333,3,1
1507556719363,3,1
1507556721311,3,1
1507556780262,3,1
1507556780486,3,1
1507556781304,3,1
1507556781514,3,0
1507556781755,3,0
1507556782576,3,0
1507556783205,3,1
1507556810595,3,1
1507556811625,3,1
1507556812668,3,1
1507556820766,3,1
1507556829856,3,1
1507556838948,3,1
1507556881016,3,1
1507556881024,3,0
1507556881869,3,1
1507556942208,3,1
1507556948878,3,1
1507556949484,3,0
1507556950226,3,0
1507556951367,3,1
1507556953550,3,1
1507556954152,3,1
1507556956031,3,1
1507556958505,3,1
1507557059904,3,0
1507557063379,3,1
1507557077622,3,1
1507557078028,3,0
1507557079878,3,0
1507557081307,3,0
1507557085771,3,0
1507557551488,3,1
1507557554487,3,1
1507557557527,3,0
1507557559566,3,1
1507557571712,3,1
1507557572204,3,1
1507557575718,3,0
1507557577710,3,1
1507557650272,3,0
1507557653310,3,1
1507557654968,3,1
1507557655401,3,0
1507557657016,3,1
1507557659235,3,1
1507557668841,3,1
1507557671713,3,1
1507557672765,3,1
1507557675905,3,0
1507557682274,3,1
1507557687141,3,1
1507557687144,3,1
1507557687147,3,1
1507557700497,3,1
1507557701109,3,1
1507557705034,3,1
1507557718986,3,0
1507557722054,3,1
1507557725087,3,0
1507557738704,3,1
1507557740012,3,0
1507557740029,3,1
1507558259987,3,1
1507558260992,3,1
1507558268230,3,0
1507558270264,3,0
1507558270908,3,1
1507558271934,3,1
1507558273042,3,0
1507558274085,3,0
1507558275499,3,0
1507558276116,3,0
1507558277358,3,0
1507558278012,3,0
1507558288154,3,0
1507558289466,3,0
1507558290921,3,0
1507558291585,3,0
1507558292606,3,0
1507558293344,3,0
1507558294352,3,0
1507558295563,3,1
1507558296274,3,0
1507558298763,3,0
1507558299933,3,0
1507558317430,3,1
1507558318047,3,1
1507558326562,3,1
1507558329656,3,1
1507558333119,3,0
1507558333730,3,0
1507558333938,3,0
1507558334144,3,0
1507558334767,3,0
1507558335375,3,0
1507558342452,3,0
1507558342669,3,0
1507558343079,3,0
1507558343500,3,0
1507558344116,3,0
1507558345544,3,0
1507558515419,3,1
1507558525652,3,1
1507558528802,3,1
1507558531496,3,0
1507558534526,3,0
1507558535438,3,0
1507558541719,3,0
1507558541726,3,0
1507558544876,3,0
1507558603831,3,0
1507558605095,3,0
1507558605556,3,0
1507558605625,3,1
1507558605833,3,1
1507558611156,3,1
1507558612149,3,1
1507558613205,3,1
1507558616187,3,0
1507558617230,3,1
1507558618211,3,1
1507558619906,3,0
1507558619913,3,0
1507558619923,3,0
1507558619930,3,0
1507558620884,3,0
1507558621262,3,0
1507558622265,3,1
1507558628427,3,0
1507558629260,3,0
1507558630454,3,0
1507558631383,3,0
1507558632235,3,0
1507558633290,3,0
1507558633354,3,0
1507558634243,3,0
1507558635299,3,0
1507558636543,3,0
1507558636912,3,0
1507558637479,3,0
1507558638544,3,0
1507558638896,3,0
1507558639434,3,1
1507558643481,3,1
1507558647850,3,0
1507558649504,3,0
1507558650519,3,0
1507558652327,3,0
1507558652544,3,0
1507558653348,3,0
1507558654916,3,0
1507558655575,3,1
1507558656723,3,0
1507558657754,3,0
1507558659020,3,0
1507558973408,3,0
1507558973441,3,0
1507558973444,3,1
1507558973461,3,0
1507558975037,3,1
1507558975266,3,0
1507558975267,3,0
1507558975495,3,1
1507558975645,3,0
1507558980012,3,0
1507558989263,3,0
1507558989422,3,0
1507558989429,3,0
1507558989437,3,0
1507558989450,3,0
1507558989463,3,0
1507558989472,3,0
1507558989477,3,0
1507558989516,3,0
1507558991618,3,1
1507558991750,3,0
1507558992817,3,1
1507558995290,3,0
1507558995916,3,0
1507558999373,3,0
1507559000803,3,0
1507559001007,3,1
1507559009374,3,0
1507559011004,3,1
1507559011220,3,0
1507559012860,3,1
1507559012862,3,0
1507559014004,3,0
1507559015409,3,1
1507559015980,3,0
1507559016853,3,0
1507559017884,3,0
1507559018874,3,0
1507559029405,3,0
1507559134716,3,0
1507559334814,3,1
1507559342940,3,1
1507559344625,3,0
1507559344636,3,0
1507559344642,3,0
1507559344681,3,0
1507559344691,3,0
1507559344699,3,0
1507559344714,3,0
1507559344720,3,0
1507559344725,3,0
1507559348706,3,1
1507559352973,3,1
1507559353783,3,1
1507559354979,3,1
1507559355044,3,1
1507559357836,3,1
1507559407324,3,1
1507559423370,3,1
1507559424003,3,0
1507559740359,3,1
1507559751545,3,1
1507559754139,3,0
1507559754245,3,1
1507559757654,3,0
1507559759052,3,0
1507559759469,3,1
1507559759482,3,1
1507559762602,3,0
1507559762831,3,0
1507560173648,3,1
1507560174544,3,0
1507560176127,3,1
1507560280437,3,1
1507560280522,3,1
1507560281101,3,0
1507560281113,3,0
1507560281547,3,1
1507560281777,3,1
1507560281789,3,1
1507560282045,3,0
1507560283944,3,1
1507560283959,3,1
1507560283993,3,1
1507560284453,3,1
1507560284455,3,1
1507560284460,3,0
1507560308257,3,0
1507560309592,3,0
1507560310505,3,0
1507560312488,3,0
1507560313874,3,0
1507560315919,3,0
1507560316973,3,0
1507560317681,3,0
1507560324365,3,1
1507560324374,3,0
1507560331480,3,0
1507560332303,3,0
1507560384004,3,1
1507560403373,3,1
1507560403380,3,1
1507560403828,3,1
1507560415750,3,1
1507560418887,3,0
1507560418902,3,0
1507560418904,3,0
1507560418912,3,0
1507560418958,3,0
1507560418975,3,0
1507560418989,3,0
1507561077284,3,1
1507561080319,3,1
1507561080727,3,1
1507561081041,3,1
1507561082154,3,0
1507561083385,3,0
1507561083791,3,1
1507561096590,3,0
1507561096602,3,1
1507561096810,3,1
1507561097019,3,1
1507561097226,3,0
1507561137376,3,1
1507561141499,3,1
1507561152992,3,1
1507561154196,3,1
1507561154632,3,1
1507561155127,3,1
1507561159770,3,1
1507561160129,3,1
1507561163766,3,1
1507561169115,3,1
1507561173907,3,1
1507561174643,3,0
1507561175312,3,1
1507561176356,3,0
1507561181125,3,1
1507561181367,3,1
1507561223355,3,0
1507561223368,3,0
1507561223995,3,1
1507561238688,3,0
1507561238899,3,1
1507561238914,3,1
1507561239531,3,0
1507561239542,3,1
1507561239747,3,1
1507561239753,3,0
1507561994251,3,1
1507561995772,3,0
1507561998286,3,1
1507561999830,3,1
1507562002352,3,1
1507562003360,3,1
1507562004896,3,1
1507562005902,3,0
1507562031365,3,0
1507562034796,3,0
1507562035617,3,0
1507562037032,3,0
1507562039065,3,0
1507562039277,3,0
1507562039697,3,0
1507562065891,3,0
1507562068142,3,0
1507562109451,3,0
1507562110777,3,0
1507562112011,3,0
1507562113340,3,1
1507562114560,3,0
1507562114844,3,1
1507562115943,3,0
1507562119648,3,0
1507562122685,3,0
1507562122696,3,0
1507562123921,3,0
1507562132039,3,0
1507562133887,3,0
1507562137129,3,0
1507562138955,3,0
1507562164616,3,0
1507562183043,3,1
1507562184473,3,1
1507562186297,3,1
1507562187712,3,0
1507562187932,3,1
1507562188142,3,1
1507562188360,3,1
1507562191422,3,1
1507562191633,3,1
1507562191851,3,1
1507562192471,3,1
1507562193113,3,0
1507562193529,3,1
1507562194541,3,0
1507562194752,3,0
1507562196586,3,0
1507562196788,3,0
1507562200049,3,0
1507562217834,3,1
1507562220341,3,1
1507562221339,3,0
1507562223411,3,1
1507562224401,3,1
1507562225407,3,0
1507562229891,3,0
1507562231021,3,0
1507562231668,3,0
1507562232794,3,0
1507562233644,3,0
1507562234467,3,1
1507562234711,3,0
1507562235642,3,1
1507562236525,3,1
1507562236777,3,0
1507562237500,3,1
1507562237969,3,0
1507562238716,3,1
1507562239016,3,0
1507562239826,3,0
1507562240878,3,0
1507562241432,3,0
1507562241547,3,0
1507562244675,3,1
1507562247089,3,0
1507562247093,3,0
1507562249969,3,0
1507562252321,3,0
1507562252898,3,0
1507562254068,3,0
1507562254826,3,0
1507562256227,3,0
1507562256833,3,1
1507562258153,3,0
1507562259169,3,0
1507562260235,3,1
1507562262442,3,0
1507562262649,3,0
1507562283333,3,1
1507562283745,3,1
1507562283750,3,1
1507562298456,3,0
1507562298470,3,0
1507562298683,3,0
1507562299099,3,0
1507562299109,3,0
